outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
death,AUG 2021,202132,all_ages_adj,all_types,1927,103215987,8044,64089025.45,1.866958846,12.55129087,6.72285353,1.221746004,17.98396863,14.71989151,1
death,AUG 2021,202132,all_ages_adj,Janssen,258,8304127,8044,64089025.45,3.1068889,12.55129087,4.039826101,3.013156159,17.98396863,5.96848211,1
death,AUG 2021,202132,all_ages_adj,Moderna,568,39720057,8044,64089025.45,1.430008018,12.55129087,8.777077267,0.771078626,17.98396863,23.32313208,1
death,AUG 2021,202132,all_ages_adj,Pfizer,1101,55105912,8044,64089025.45,1.997970744,12.55129087,6.282019348,1.459003211,17.98396863,12.32620223,1
death,AUG 2021,202133,12-17,all_types,2,5235666,2,9049311,0.0381995,0.0221011,0.578570678,,,,0
death,AUG 2021,202133,18-29,all_types,2,15192103,146,17131976,0.0131647,0.852207591,64.73412752,,,,0
death,AUG 2021,202133,30-49,all_types,47,30095605,1318,20358614,0.156168982,6.473918116,41.45457073,,,,0
death,AUG 2021,202133,50-64,all_types,252,26672685,2704,10334792,0.944786773,26.16404859,27.69307247,,,,0
death,AUG 2021,202133,65-79,all_types,775,20957584,2810,3699401.45,3.697945336,75.95823373,20.54065889,,,,1
death,AUG 2021,202133,80+,all_types,951,6088757,1494,1595930,15.61895145,93.6131284,5.993560366,,,,0
death,AUG 2021,202133,all_ages_adj,all_types,2029,104242400,8474,62170024.45,1.946424871,13.63036298,7.002768607,1.27951769,19.59575408,15.31495362,1
death,AUG 2021,202133,all_ages_adj,Janssen,250,8434271,8474,62170024.45,2.964097312,13.63036298,4.59848701,3.008263217,19.59575408,6.513975893,1
death,AUG 2021,202133,all_ages_adj,Moderna,647,39934189,8474,62170024.45,1.620165618,13.63036298,8.412944228,0.887397975,19.59575408,22.08226144,1
death,AUG 2021,202133,all_ages_adj,Pfizer,1129,55787328,8474,62170024.45,2.02375708,13.63036298,6.735177419,1.475601068,19.59575408,13.27984542,1
death,AUG 2021,202134,12-17,all_types,0,5499437,14,8741986,0,0.160146676,,,,,0
death,AUG 2021,202134,18-29,all_types,1,15443883,132,16707259,0.00647506,0.790075739,122.0183727,,,,0
death,AUG 2021,202134,30-49,all_types,45,30467405,1252,19713784,0.147698828,6.350886263,42.9988942,,,,0
death,AUG 2021,202134,50-64,all_types,254,26888810,2556,10013996,0.944630871,25.52427622,27.02037062,,,,0
death,AUG 2021,202134,65-79,all_types,773,21031337,2763,3588296.45,3.675467708,77.00032699,20.9498037,,,,1
death,AUG 2021,202134,80+,all_types,874,6104162,1372,1570813,14.31809968,87.34330566,6.100202373,,,,0
death,AUG 2021,202134,all_ages_adj,all_types,1947,105435034,8089,60336134.45,1.846634772,13.40655989,7.259995366,1.216197343,19.30140172,15.87028769,1
death,AUG 2021,202134,all_ages_adj,Janssen,228,8560524,8089,60336134.45,2.663388363,13.40655989,5.033648144,2.548392767,19.30140172,7.573950912,1
death,AUG 2021,202134,all_ages_adj,Moderna,636,40168444,8089,60336134.45,1.583332429,13.40655989,8.46730582,0.852429489,19.30140172,22.64281325,1
death,AUG 2021,202134,all_ages_adj,Pfizer,1080,56618588,8089,60336134.45,1.907500766,13.40655989,7.028337878,1.402883955,19.30140172,13.7583737,1
death,SEP 2021,202135,12-17,all_types,0,5817137,9,8458422,0,0.106402825,,,,,0
death,SEP 2021,202135,18-29,all_types,5,15754134,121,16301754,0.0317377,0.742251417,23.38705656,,,,0
death,SEP 2021,202135,30-49,all_types,53,30959686,1159,19105214,0.171190367,6.066406793,35.43661311,,,,0
death,SEP 2021,202135,50-64,all_types,235,27172122,2429,9709970,0.864857003,25.01552528,28.92446403,,,,0
death,SEP 2021,202135,65-79,all_types,732,21131123.1,2614,3480392.45,3.464084689,75.10647255,21.68147701,,,,1
death,SEP 2021,202135,80+,all_types,830,6124821,1378,1546749,13.55141644,89.09008508,6.574226795,,,,0
death,SEP 2021,202135,all_ages_adj,all_types,1855,106959023.1,7710,58602501.45,1.734309034,13.15643498,7.585980771,1.160695389,18.9470495,16.32387762,1
death,SEP 2021,202135,all_ages_adj,Janssen,245,8681983,7710,58602501.45,2.821935956,13.15643498,4.66220183,2.775944007,18.9470495,6.825443687,1
death,SEP 2021,202135,all_ages_adj,Moderna,588,40472700,7710,58602501.45,1.452831168,13.15643498,9.055721871,0.794353177,18.9470495,23.85217313,1
death,SEP 2021,202135,all_ages_adj,Pfizer,1020,57716232,7710,58602501.45,1.767267136,13.15643498,7.444508369,1.324602524,18.9470495,14.30395092,1
death,SEP 2021,202136,12-17,all_types,0,6185368,6,8249946,0,0.072727749,,,,,0
death,SEP 2021,202136,18-29,all_types,3,16118752,112,15980398,0.0186119,0.700858639,37.65655532,,,,0
death,SEP 2021,202136,30-49,all_types,49,31556764,996,18635982,0.155275744,5.344499689,34.4194113,,,,0
death,SEP 2021,202136,50-64,all_types,211,27503092,2116,9481672,0.767186468,22.31673907,29.08906767,,,,0
death,SEP 2021,202136,65-79,all_types,681,21247085.1,2358,3399906.45,3.205145538,69.35484946,21.63859601,,,,1
death,SEP 2021,202136,80+,all_types,796,6148563,1179,1528685,12.9461144,77.1251108,5.957394505,,,,0
death,SEP 2021,202136,all_ages_adj,all_types,1740,108759624.1,6767,57276589.45,1.599858417,11.81460011,7.384778545,1.081139493,17.05256191,15.77276755,1
death,SEP 2021,202136,all_ages_adj,Janssen,190,8793573,6767,57276589.45,2.160668934,11.81460011,5.46802887,2.159852811,17.05256191,7.895242594,1
death,SEP 2021,202136,all_ages_adj,Moderna,578,40887848,6767,57276589.45,1.413622942,11.81460011,8.357674281,0.776464937,17.05256191,21.96179259,1
death,SEP 2021,202136,all_ages_adj,Pfizer,971,58989749,6767,57276589.45,1.646048706,11.81460011,7.177551957,1.255402707,17.05256191,13.58334008,1
death,SEP 2021,202137,12-17,all_types,0,6564203,5,8037561,0,0.0622079,,,,,0
death,SEP 2021,202137,18-29,all_types,8,16501691,115,15620088,0.0484799,0.736231448,15.18632982,,,,0
death,SEP 2021,202137,30-49,all_types,38,32184493,848,18111335,0.118069283,4.682150708,39.65595966,,,,0
death,SEP 2021,202137,50-64,all_types,223,27839543,1749,9234616,0.801018896,18.93960723,23.64439507,,,,0
death,SEP 2021,202137,65-79,all_types,597,21362702.1,2043,3315277.25,2.794590297,61.62380537,22.05110547,,,,1
death,SEP 2021,202137,80+,all_types,730,6172552,1054,1509702,11.82655083,69.81510258,5.903251385,,,,0
death,SEP 2021,202137,all_ages_adj,all_types,1596,110625184.1,5814,55828579.25,1.442709463,10.41402106,7.218377173,0.988108402,15.03959067,15.22058779,1
death,SEP 2021,202137,all_ages_adj,Janssen,178,8890171,5814,55828579.25,2.002211206,10.41402106,5.201260001,2.039622624,15.03959067,7.37371242,1
death,SEP 2021,202137,all_ages_adj,Moderna,546,41372844,5814,55828579.25,1.31970623,10.41402106,7.891166093,0.738972399,15.03959067,20.35203303,1
death,SEP 2021,202137,all_ages_adj,Pfizer,870,60272896,5814,55828579.25,1.443434873,10.41402106,7.21474952,1.111988486,15.03959067,13.5249518,1
death,SEP 2021,202138,12-17,all_types,1,6855486,6,7872883,0.0145869,0.076210964,5.224631942,,,,0
death,SEP 2021,202138,18-29,all_types,2,16834966,82,15331634,0.01188,0.534841883,45.02022459,,,,0
death,SEP 2021,202138,30-49,all_types,46,32718606,650,17696367,0.140592787,3.673070297,26.12559562,,,,0
death,SEP 2021,202138,50-64,all_types,164,28113186,1484,9041284,0.583356152,16.41359789,28.13649576,,,,0
death,SEP 2021,202138,65-79,all_types,495,21454475.1,1639,3249908.25,2.307210956,50.43219297,21.85850966,,,,1
death,SEP 2021,202138,80+,all_types,654,6192102,851,1491691,10.56184152,57.04934869,5.401458504,,,,0
death,SEP 2021,202138,all_ages_adj,all_types,1362,112168821.1,4712,54683767.25,1.214241165,8.616816721,7.096462358,0.845781597,12.40110138,14.66229748,1
death,SEP 2021,202138,all_ages_adj,Janssen,138,8959021,4712,54683767.25,1.540346875,8.616816721,5.594075504,1.63361648,12.40110138,7.591195077,1
death,SEP 2021,202138,all_ages_adj,Moderna,506,41825488,4712,54683767.25,1.209788634,8.616816721,7.122580323,0.68222345,12.40110138,18.17747744,1
death,SEP 2021,202138,all_ages_adj,Pfizer,716,61294233,4712,54683767.25,1.168135997,8.616816721,7.376552679,0.922527439,12.40110138,13.4425285,1
death,SEP 2021,202139,12-17,all_types,1,7122720,6,7740454,0.0140396,0.077514833,5.521164521,,,,0
death,SEP 2021,202139,18-29,all_types,1,17212160,53,15077050,0.00580985,0.351527653,60.50550207,,,,0
death,SEP 2021,202139,30-49,all_types,38,33321321,546,17318580,0.114041097,3.152683419,27.64515163,,,,0
death,SEP 2021,202139,50-64,all_types,152,28411912,1195,8859146,0.534986875,13.48888482,25.2134874,,,,0
death,SEP 2021,202139,65-79,all_types,458,21552050.1,1351,3119017.25,2.125087859,43.31492556,20.38265165,,,,1
death,SEP 2021,202139,80+,all_types,530,6212230,758,1452716,8.531557911,52.17812704,6.11589672,,,,0
death,SEP 2021,202139,all_ages_adj,all_types,1180,113832393.1,3909,53566963.25,1.036611783,7.297408258,7.039673267,0.723781713,10.64854307,14.71236821,1
death,SEP 2021,202139,all_ages_adj,Janssen,124,9040853,3909,53566963.25,1.371551998,7.297408258,5.320548012,1.315548957,10.64854307,8.094372326,1
death,SEP 2021,202139,all_ages_adj,Moderna,433,42325601,3909,53566963.25,1.023021504,7.297408258,7.133191461,0.57299198,10.64854307,18.58410493,1
death,SEP 2021,202139,all_ages_adj,Pfizer,623,62375173,3909,53566963.25,0.998794825,7.297408258,7.306213524,0.794501074,10.64854307,13.40280514,1
death,OCT 2021,202140,12-17,all_types,0,7347472,6,7626390,0,0.078674183,,,,,0
death,OCT 2021,202140,18-29,all_types,0,17561046,43,14849547,0,0.289571123,,,,,0
death,OCT 2021,202140,30-49,all_types,22,33864854,452,16984109,0.064964107,2.661311229,40.96587101,,,,0
death,OCT 2021,202140,50-64,all_types,128,28681935,995,8694442,0.446273935,11.44409267,25.64365017,,,,0
death,OCT 2021,202140,65-79,all_types,405,21642866.1,1202,3008455.25,1.871286354,39.95405948,21.35111999,,,,1
death,OCT 2021,202140,80+,all_types,477,6230684,705,1416909,7.655660277,49.75619465,6.499268886,,,,0
death,OCT 2021,202140,all_ages_adj,all_types,1032,115328857.1,3403,52579852.25,0.894832417,6.472060788,7.23270711,0.623242891,9.61002129,15.41938373,1
death,OCT 2021,202140,all_ages_adj,Janssen,97,9114298,3403,52579852.25,1.064261888,6.472060788,6.081267082,1.075503864,9.61002129,8.935366591,1
death,OCT 2021,202140,all_ages_adj,Moderna,380,42726612,3403,52579852.25,0.889375455,6.472060788,7.277085004,0.496221607,9.61002129,19.36639024,1
death,OCT 2021,202140,all_ages_adj,Pfizer,554,63396598,3403,52579852.25,0.873863926,6.472060788,7.406256968,0.696743235,9.61002129,13.79277302,1
death,OCT 2021,202141,12-17,all_types,0,7520077,5,7529447,0,0.066405939,,,,,0
death,OCT 2021,202141,18-29,all_types,4,17848005,45,14646893,0.0224115,0.307232394,13.70871326,,,,0
death,OCT 2021,202141,30-49,all_types,28,34306408,358,16689897,0.081617405,2.145010242,26.28128447,,,,0
death,OCT 2021,202141,50-64,all_types,127,28902114,886,8545545,0.439414224,10.36797536,23.59499258,,,,0
death,OCT 2021,202141,65-79,all_types,363,21745859.1,1107,2919987.95,1.669283326,37.91111535,22.71101302,,,,1
death,OCT 2021,202141,80+,all_types,462,6254569,681,1385737,7.3866001,49.14352435,6.653064155,,,,0
death,OCT 2021,202141,all_ages_adj,all_types,984,116577032.1,3082,51717506.95,0.844077073,5.959297309,7.060134082,0.59895828,8.972572026,14.98029551,1
death,OCT 2021,202141,all_ages_adj,Janssen,121,9180096,3082,51717506.95,1.318069005,5.959297309,4.521233173,1.366549981,8.972572026,6.565857197,1
death,OCT 2021,202141,all_ages_adj,Moderna,360,43045200,3082,51717506.95,0.836330183,5.959297309,7.125531792,0.478770977,8.972572026,18.74084366,1
death,OCT 2021,202141,all_ages_adj,Pfizer,503,64259863,3082,51717506.95,0.782759216,5.959297309,7.613193413,0.634713681,8.972572026,14.13640874,1
death,OCT 2021,202142,12-17,all_types,0,7667839,4,7445339,0,0.0537249,,,,,0
death,OCT 2021,202142,18-29,all_types,3,18109442,45,14463340,0.0165659,0.311131454,18.78139005,,,,0
death,OCT 2021,202142,30-49,all_types,23,34704514,336,16424113,0.066273799,2.045772578,30.868497,,,,0
death,OCT 2021,202142,50-64,all_types,109,29099787,784,8402818,0.374573188,9.330203272,24.90889247,,,,0
death,OCT 2021,202142,65-79,all_types,376,21839739.1,995,2861700.25,1.721632288,34.76953954,20.19568277,,,,1
death,OCT 2021,202142,80+,all_types,424,6277416,606,1356662,6.754371544,44.66845832,6.61326639,,,,0
death,OCT 2021,202142,all_ages_adj,all_types,935,117698737.1,2770,50953972.25,0.794401047,5.436278817,6.84324226,0.560845649,8.214404527,14.64646208,1
death,OCT 2021,202142,all_ages_adj,Janssen,89,9244975,2770,50953972.25,0.962685134,5.436278817,5.646995703,0.980833833,8.214404527,8.374919638,1
death,OCT 2021,202142,all_ages_adj,Moderna,360,43281899,2770,50953972.25,0.831756481,5.436278817,6.535901964,0.470529428,8.214404527,17.45779125,1
death,OCT 2021,202142,all_ages_adj,Pfizer,485,65079235,2770,50953972.25,0.745245392,5.436278817,7.294615808,0.601475542,8.214404527,13.65708819,1
death,OCT 2021,202143,12-17,all_types,1,7788507,1,7371710,0.0128394,0.0135654,1.05654007,,,,0
death,OCT 2021,202143,18-29,all_types,1,18335735,33,14286817,0.00545383,0.23098217,42.35227868,,,,0
death,OCT 2021,202143,30-49,all_types,24,35039682,299,16143571,0.068493772,1.852130486,27.04085969,,,,0
death,OCT 2021,202143,50-64,all_types,89,29267244,701,8223163,0.304094229,8.524700289,28.03308802,,,,0
death,OCT 2021,202143,65-79,all_types,335,21916770.1,935,2763735.8,1.528509897,33.83101959,22.13333369,,,,1
death,OCT 2021,202143,80+,all_types,456,6297533,603,1303236,7.240930695,46.26944007,6.389985214,,,,0
death,OCT 2021,202143,all_ages_adj,all_types,906,118645471.1,2572,50092232.8,0.763619539,5.134528561,6.723935541,0.545988682,7.936453038,14.53592959,1
death,OCT 2021,202143,all_ages_adj,Janssen,92,9306717,2572,50092232.8,0.988533336,5.134528561,5.194087418,1.050227722,7.936453038,7.55688778,1
death,OCT 2021,202143,all_ages_adj,Moderna,394,43503544,2572,50092232.8,0.90567334,5.134528561,5.669294142,0.512599778,7.936453038,15.4827477,1
death,OCT 2021,202143,all_ages_adj,Pfizer,420,65742145,2572,50092232.8,0.638859593,5.134528561,8.037021933,0.520074657,7.936453038,15.26021877,1
death,NOV 2021,202144,12-17,all_types,0,7889763,4,7296092,0,0.0548239,,,,,0
death,NOV 2021,202144,18-29,all_types,0,18533017,34,14110039,0,0.240963189,,,,,0
death,NOV 2021,202144,30-49,all_types,29,35335094,292,15858039,0.082071382,1.841337381,22.43580326,,,,0
death,NOV 2021,202144,50-64,all_types,109,29414990,798,8038457,0.370559364,9.927278332,26.789981,,,,0
death,NOV 2021,202144,65-79,all_types,360,21986802.1,978,2684493.8,1.637345888,36.43144939,22.25030744,,,,1
death,NOV 2021,202144,80+,all_types,483,6316948,581,1265959.05,7.646097451,45.89405953,6.002285456,,,,1
death,NOV 2021,202144,all_ages_adj,all_types,981,119476614.1,2687,49253079.85,0.821081186,5.455496404,6.644283777,0.589187484,8.469608308,14.37506488,1
death,NOV 2021,202144,all_ages_adj,Janssen,101,9370718,2687,49253079.85,1.077825627,5.455496404,5.061576074,1.132009366,8.469608308,7.481924236,1
death,NOV 2021,202144,all_ages_adj,Moderna,431,43704159,2687,49253079.85,0.986176167,5.455496404,5.531969426,0.557839334,8.469608308,15.18288114,1
death,NOV 2021,202144,all_ages_adj,Pfizer,448,66308353,2687,49253079.85,0.675631319,5.455496404,8.074664762,0.552942158,8.469608308,15.31734954,1
death,NOV 2021,202145,12-17,all_types,0,7977173,3,7205749,0,0.0416334,,,,,0
death,NOV 2021,202145,18-29,all_types,0,18706896,35,13943640,0,0.251010497,,,,,0
death,NOV 2021,202145,30-49,all_types,25,35605217,332,15590874,0.07021443,2.129450857,30.32782394,,,,0
death,NOV 2021,202145,50-64,all_types,133,29559129,785,7866271,0.449945599,9.979315485,22.17893788,,,,0
death,NOV 2021,202145,65-79,all_types,363,22088379.1,993,2613640.8,1.643398089,37.99297899,23.11854884,,,,1
death,NOV 2021,202145,80+,all_types,517,6346191,673,1233555.9,8.146618972,54.55772211,6.696977273,,,,1
death,NOV 2021,202145,all_ages_adj,all_types,1038,120282985.1,2821,48453730.7,0.862964948,5.822049116,6.746565001,0.620018066,9.110220824,14.69347641,1
death,NOV 2021,202145,all_ages_adj,Janssen,99,9443094,2821,48453730.7,1.048385201,5.822049116,5.5533492,1.091542388,9.110220824,8.346190608,1
death,NOV 2021,202145,all_ages_adj,Moderna,490,43943932,2821,48453730.7,1.115057251,5.822049116,5.221300622,0.641555474,9.110220824,14.20020746,1
death,NOV 2021,202145,all_ages_adj,Pfizer,448,66802239,2821,48453730.7,0.670636204,5.822049116,8.681382065,0.544754908,9.110220824,16.72352225,1
death,NOV 2021,202146,12-17,all_types,1,8053979,2,7109383,0.0124162,0.0281318,2.265732202,,,,0
death,NOV 2021,202146,18-29,all_types,1,18869109,47,13767161,0.00529967,0.3413921,64.4176474,,,,0
death,NOV 2021,202146,30-49,all_types,37,35860131,354,15304684,0.103178653,2.313017374,22.41759623,,,,0
death,NOV 2021,202146,50-64,all_types,147,29699134,889,7674114,0.494963927,11.58439919,23.40453223,,,,0
death,NOV 2021,202146,65-79,all_types,412,22182899.1,1228,2541576.8,1.857286544,48.31646244,26.01454396,,,,1
death,NOV 2021,202146,80+,all_types,540,6373824,730,1204325.9,8.472151098,60.61482195,7.154596424,,,,1
death,NOV 2021,202146,all_ages_adj,all_types,1138,121039076.1,3250,47601244.7,0.940192239,6.827552558,7.261868661,0.679785306,10.88814822,16.01703968,1
death,NOV 2021,202146,all_ages_adj,Janssen,137,9527058,3250,47601244.7,1.438009509,6.827552558,4.747918921,1.568992908,10.88814822,6.939577713,1
death,NOV 2021,202146,all_ages_adj,Moderna,483,44178113,3250,47601244.7,1.093301563,6.827552558,6.24489417,0.621746036,10.88814822,17.51221171,1
death,NOV 2021,202146,all_ages_adj,Pfizer,517,67239981,3250,47601244.7,0.768887784,6.827552558,8.879777645,0.638946376,10.88814822,17.04078564,1
death,NOV 2021,202147,12-17,all_types,0,8119052,0,7034283,0,0,,,,,0
death,NOV 2021,202147,18-29,all_types,3,19014418,48,13588081,0.0157775,0.353250764,22.38952564,,,,0
death,NOV 2021,202147,30-49,all_types,18,36087621,356,15028730,0.0498786,2.368796299,47.49123503,,,,0
death,NOV 2021,202147,50-64,all_types,172,29822726,892,7477251,0.576741375,11.92951795,20.68434564,,,,0
death,NOV 2021,202147,65-79,all_types,459,22259247.1,1146,2488269.8,2.062064354,46.0560989,22.33494741,,,,1
death,NOV 2021,202147,80+,all_types,500,6397055,728,1182760.9,7.816096626,61.55090179,7.874890081,,,,1
death,NOV 2021,202147,all_ages_adj,all_types,1152,121700119.1,3170,46799375.7,0.946589049,6.773594632,7.155792304,0.672235872,10.75440153,15.99795841,1
death,NOV 2021,202147,all_ages_adj,Janssen,121,9605471,3170,46799375.7,1.25969877,6.773594632,5.377154281,1.383573113,10.75440153,7.772918848,1
death,NOV 2021,202147,all_ages_adj,Moderna,498,44379837,3170,46799375.7,1.122131206,6.773594632,6.036365977,0.638683527,10.75440153,16.83838876,1
death,NOV 2021,202147,all_ages_adj,Pfizer,532,67620787,3170,46799375.7,0.786740326,6.773594632,8.609695485,0.636236534,10.75440153,16.90314994,1
death,DEC 2021,202148,12-17,all_types,0,8180020,0,6962143,0,0,,,,,0
death,DEC 2021,202148,18-29,all_types,0,19152350,46,13415483,0,0.342887394,,,,,0
death,DEC 2021,202148,30-49,all_types,37,36304503,372,14750600,0.101915732,2.521931311,24.74526023,,,,0
death,DEC 2021,202148,50-64,all_types,171,29946623,1093,7282333.3,0.571015971,15.00892578,26.28459894,,,,1
death,DEC 2021,202148,65-79,all_types,527,22331406.1,1505,2425731.8,2.359905138,62.04313272,26.29051978,,,,1
death,DEC 2021,202148,80+,all_types,568,6419405,942,1160743.9,8.848172066,81.15485251,9.17193426,,,,1
death,DEC 2021,202148,all_ages_adj,all_types,1303,122334307.1,3958,45997035,1.065114138,8.604902468,8.078854805,0.762372256,13.95159521,18.30023995,1
death,DEC 2021,202148,all_ages_adj,Janssen,156,9678729,3958,45997035,1.611781878,8.604902468,5.338751222,1.806171253,13.95159521,7.724403312,1
death,DEC 2021,202148,all_ages_adj,Moderna,525,44571712,3958,45997035,1.177877125,8.604902468,7.30543304,0.663901602,13.95159521,21.0145527,1
death,DEC 2021,202148,all_ages_adj,Pfizer,622,67989566,3958,45997035,0.914846257,8.604902468,9.405845406,0.75110625,13.95159521,18.57472921,1
